255,255,255
0,0,143
182,0,0
0,140,0
195,79,255
1,165,202
236,157,0
118,255,0
89,83,84
255,117,152
148,0,115
0,243,204
72,83,255
166,161,154
0,67,1
237,183,255
138,104,0
97,0,163
92,0,17
255,245,133
0,123,105
146,184,83
171,212,255
126,121,163
255,84,1
10,87,125
168,97,92
231,0,185
255,195,166
91,53,0
0,180,133
126,158,255
231,2,92
184,216,183
192,130,183
111,137,91
138,72,162
91,50,90
220,138,103
79,92,44
0,225,115
255,104,255
126,193,193
120,58,61
183,252,255
136,9,255
111,140,144
172,168,204
148,67,5
0,80,74
